f_id,i_id,cm_angle.dist_ctr2best.mean,cm_angle.dist_ctr2worst.mean,cm_angle.angle.mean,cm_angle.costs_runtime,cm_grad.mean,cm_grad.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ela_conv.conv_prob,ela_conv.lin_prob,ela_conv.lin_dev.orig,ela_conv.lin_dev.abs,ela_conv.costs_runtime,ela_curv.grad_norm.min,ela_curv.grad_norm.lq,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.uq,ela_curv.grad_norm.max,ela_curv.grad_norm.sd,ela_curv.grad_scale.nas,ela_curv.hessian_cond.nas,ela_curv.costs_fun_evals,ela_curv.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_runtime,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_local.best2mean_contr.orig,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.fun_evals.min,ela_local.fun_evals.lq,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.uq,ela_local.fun_evals.max,ela_local.fun_evals.sd,ela_local.costs_fun_evals,ela_local.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,EMNA,PSO,RandomSearch
1,1,0.3710826185151663,0.8545171341804015,0.8514172022295816,0.0217391304095687,0.359250891887565,0.0120000004549529,0.122685637598323,0.0104038854316663,0.0116032814264779,0.0,0.0937434335150897,0.0099777754275633,0.0585646472748362,0.0205071484427952,0.1226856375983229,0.0104038854316663,0.0116032814264779,0.0,0.0937434335150898,0.0099777754275635,0.0585646472748357,0.0205071484427949,0.0117647060978638,1.0,0.0,0.9999999988966328,7.569785103735731e-10,0.0093274423453713,7.010395728128821e-07,3.993570842034831e-08,4.775018773762252e-10,5.955670301838401e-09,1.016622407249748e-09,2.2977714488395112e-11,3.7530450635120816e-11,0.0,0.0,1.0,0.175147109720567,0.2458750396802877,0.0067996397315345,0.0,0.0077519381249933,0.6999999999999998,0.6400000000000001,0.6363636363636362,0.1167728237791931,0.2941176470588236,0.2859960552268244,0.5555555555555556,0.4927536231884059,0.5068493150684932,0.2054054054054054,0.1709706567746231,0.1690482861679275,0.3354430379746835,0.2272727272727272,0.3071895424836601,0.1678288279682873,0.0439367311072056,0.1546346782988004,0.1282730214750809,1.0,1.0,0.499171677121977,0.0004502314189492,0.7670682730923805,0.0,0.0232558139534883,0.0149068322981366,0.0128063386769854,0.0118343195266272,0.0106100795755968,0.0014409221902017,0.0024528824675146,0.0128063386769854,0.0085126079171198,0.6389830047405941,3.1721762721878973e-08,2.4220912851159585e-10,4.705812498480708e-10,0.0014235530005889,0.6481088890144655,1.0,4.4045713257223624e-20,1.0,0.0115473440546595,0.7396832369631121,0.0268714011516314,2.949905188341605e-08,0.0499999999999999,0.3624999999999998,0.172278778400863,0.9462457657783558,0.9813152984863542,0.8525782766755137,0.0555258023258583,0.4221571879534954,0.0597484273350733,0.6185145873294136,0.6663147718647711,0.3939988611211915
1,4,0.6451577350889528,0.7534007269686637,0.9322847529855524,0.0217391306204636,0.5765852680472245,0.0200000000209563,0.1166867940729916,0.0214335187304994,0.0774021670033049,0.1067603145049203,0.1224708610118572,0.0229268516591043,0.087034239168918,0.1134620711710798,0.1166867940729916,0.0214335187304997,0.077402167003305,0.1067603145049199,0.1224708610118571,0.0229268516591043,0.0870342391689177,0.1134620711710797,0.0176470588043971,1.0,0.0,0.9999999988966328,7.569785103735731e-10,0.0009818360371066,7.191740000911304e-07,4.6911915597213046e-08,5.628229836759295e-10,7.008256227587449e-09,1.2084584027691764e-09,2.676179886792729e-11,4.501033679670875e-11,0.0,0.0,1.0,0.1926272066341479,0.2348236374933144,0.0055526909798191,0.0,0.0077519380497891,0.4,0.1599999999999999,0.303030303030303,0.2618542108987969,0.3613445378151262,0.1794871794871794,0.4333333333333333,0.318840579710145,0.3698630136986302,0.2432432432432432,0.1775422941067113,0.1436047219179749,0.2088607594936709,0.1753246753246753,0.2287581699346405,0.1295825771324864,0.0355768774046454,0.1689704972147721,0.229479258600167,1.0,1.0,0.499171677121977,0.000534051098009,0.7670682730923805,0.0,0.0232558139534883,0.0149068322981366,0.0130366685093053,0.0118343195266272,0.0106100795755968,0.0014409221902017,0.0021429014801145,0.0130366685093053,0.0089352196560785,0.8109318525937197,2.5739176941005826e-08,6.056424378763321e-11,6.663256382364982e-10,0.00937165950905,0.8157111678496819,1.0,0.0,1.0,0.0092378753243844,0.6664432366495672,0.0345489443378118,4.08708069954841e-08,0.0636363636363636,0.4374999999999998,0.2302270947740303,0.8523201406498293,0.9520899998743122,0.82493400045179,0.0915079091885359,0.4441759769487283,0.0566037733707782,1.1956254460117686,1.0136637229953462,0.3696972289482997
1,5,0.3649784976058849,0.8687162955578308,0.773133218436955,0.0181159420431231,0.5133045490249554,0.0239999999785819,0.0556229736538111,0.0269845684385205,0.0292639651359478,0.0324547210236794,0.0377173169761488,0.0154181736343744,0.0472231309193609,0.0351638889585754,0.0556229736538113,0.0269845684385207,0.0292639651359482,0.0324547210236789,0.0377173169761489,0.0154181736343745,0.0472231309193609,0.0351638889585751,0.0117647059266638,1.0,0.0,0.9999999988966328,7.569785103735731e-10,0.0073637702568702,5.840042853824325e-07,4.5216551299728246e-08,5.497713912610516e-10,6.909293878428188e-09,1.190702947335116e-09,2.5647363766314763e-11,4.5112045430618166e-11,0.0,0.0,1.0,0.212530287288448,0.2312603391700787,0.0040824148033704,0.0,0.0077519382001974,0.6333333333333333,0.6000000000000001,0.5151515151515151,0.1082802547770701,0.3399541634835754,0.337995337995338,0.4111111111111111,0.318840579710145,0.3561643835616438,0.2277992277992278,0.1738241308793456,0.1518574297188755,0.2025316455696202,0.1688311688311688,0.196078431372549,0.1305463420739721,0.0415202108963093,0.2077290076335878,0.2912621359155962,1.0,1.0,0.499171677121977,0.0004462293618919,0.0,0.0004462293618919,0.0232558139534883,0.0198757763975155,0.0152171242552668,0.0157790927021696,0.0106100795755968,0.0021613832853025,0.0007040756903241,0.0152171242552668,0.0147310378122908,0.8004615831475947,2.9257134957792813e-08,4.5904923833571825e-10,6.130827210146944e-10,0.0008824972304725,0.8055055686781876,1.0,6.776263578034403e-21,1.0,0.0092378753915992,0.7497739976948372,0.0287907869481765,2.488938013681389e-08,0.0659090909090908,0.3624999999999998,0.2713390759730976,0.8894618206322409,0.9447404170181422,0.8176137716071381,0.0922908948866988,0.4717059612501626,0.0345911949800655,1.122406508902931,0.958500167539212,0.4011202820739561
1,6,0.3544255952173849,0.8545171341804015,0.6398790116252998,0.02536231888146,0.4059911258527877,0.0160000002961626,0.0376301921658718,0.0,0.0532243461241119,0.089511385359756,0.0033211719837927,0.0356822256637801,0.060296901800148,0.1099124312489081,0.0376301921658719,0.0,0.053224346124112,0.0895113853597556,0.0033211719837928,0.0356822256637802,0.0602969018001475,0.1099124312489081,0.0117647058410638,1.0,0.0,0.9999999988966328,7.569785103735733e-10,0.0058910162797917,5.802136898364805e-07,4.27984227705791e-08,5.11605954937923e-10,6.5013729313520225e-09,1.102742233543872e-09,2.338317406683716e-11,3.999320975121104e-11,0.0,0.0,1.0,0.1976462443752251,0.2207916188503336,0.0024487487644564,0.0,0.007751937974585,0.6333333333333333,0.44,0.6363636363636362,0.1751592356687898,0.2553329023917259,0.1873767258382642,0.4111111111111111,0.318840579710145,0.3698630136986302,0.2277992277992278,0.1676271921670695,0.1436047219179749,0.3037974683544304,0.2662337662337662,0.2810457516339869,0.1238656987295825,0.0434680726420621,0.236776929601357,0.1915269196889624,1.0,1.0,0.499171677121977,0.0004995104797298,0.7670682730923805,0.0,0.0232558139534883,0.0149068322981366,0.0113629383944475,0.0118343195266272,0.0079575596816976,0.0014409221902017,0.000555866754107,0.0113629383944475,0.007506389486872,0.7008148041919201,2.3943734852301797e-08,6.546599080957936e-10,4.4512039626627715e-10,0.0003058233955516,0.7083776876828711,1.0,6.776263578034403e-21,1.0,0.0138568130537915,0.7734158012782038,0.0249520153550863,3.294601446780925e-08,0.0613636363636363,0.3499999999999998,0.112372748635093,0.9387553132911132,0.9659919189487508,0.9120645460184382,0.0453745801696922,0.4398699233403988,0.0628930815739342,0.8862464738738627,0.8974214095796192,0.4144787996548177
1,7,0.1008353048444158,0.8469849168664653,0.5198849230741407,1.0,0.354915616184055,0.0200000001373723,0.1278289052253755,0.1084634753947065,0.0661870553884951,0.04669675694667,0.0705557460973018,0.0957764822935817,0.0961799664708302,0.0633874786868649,0.1278289052253756,0.1084634753947069,0.0661870553884953,0.0466967569466697,0.0705557460973018,0.0957764822935818,0.0961799664708301,0.0633874786868646,0.0147058823655304,1.0,0.0,0.9999999988966328,7.569785103735733e-10,0.0054000981969441,7.536755267841741e-07,3.929500057668453e-08,4.802672475988443e-10,6.063513741817034e-09,1.0463351601730874e-09,2.1384259389780136e-11,3.564779132290481e-11,0.0,0.0,1.0,0.206645898239103,0.2306996437081457,0.0019082540219254,0.0416666666666666,0.0155038761747824,0.7333333333333333,0.6799999999999999,0.6969696969696969,0.1143601621308628,0.2761104441776711,0.2747252747252747,0.7111111111111111,0.5217391304347823,0.6712328767123289,0.2638352638352639,0.1686187023610337,0.117196056955093,0.2911392405063291,0.2532467532467533,0.3202614379084967,0.1249243799153055,0.0349770839794617,0.17413560844185,0.231244483681734,1.0,1.0,0.499171677121977,0.0004462293618919,0.0,0.0004462293618919,0.0232558139534883,0.0149068322981366,0.0109637000184263,0.0118343195266272,0.0079575596816976,0.0007204610951008,0.0013017064934294,0.0109637000184263,0.0075868869598159,0.5983982273901701,9.93548945334056e-10,4.9909650069414383e-11,5.47536425337833e-10,0.0093542376951054,0.6085500245330866,1.0,4.0657581468206416e-19,1.0,0.0115473441890891,0.7811965103964829,0.0249520153550863,2.34891444761098e-08,0.0499999999999999,0.5875000000000001,0.1139389193423376,0.8912215954406373,0.9514019116810086,0.8596060939807391,0.0743842135869274,0.4024159513956016,0.0314465404666416,0.6663782041573642,0.612219501631716,0.3889912426488977
1,8,0.6541071643730996,0.8443273508937316,0.9125156313123128,0.021739130515018,0.6805517453290872,0.0400000005075726,0.0373682882177752,0.0303362829896455,0.0264640571223855,0.0634651801841656,0.0,0.0379192552630183,0.061426159987924,0.064800415635279,0.0373682882177752,0.0303362829896457,0.0264640571223858,0.0634651801841654,0.0,0.0379192552630183,0.0614261599879237,0.0648004156352792,0.0147058822799304,1.0,0.0,0.9999999988966328,7.569785103735731e-10,0.0073637702711579,5.054743517801189e-07,4.548510328468919e-08,5.653869886666082e-10,7.226662259697348e-09,1.2233691125616403e-09,2.7585232058078428e-11,4.7821386627219976e-11,0.0,0.0,1.0,0.1838006230550934,0.231309293791636,0.0049446646836715,0.0,0.0051679587499946,0.5,0.3999999999999999,0.3333333333333332,0.1380042462845011,0.4201680672268908,0.3525641025641025,0.3111111111111111,0.2608695652173913,0.2602739726027397,0.1981981981981982,0.1721881390593047,0.1783132530120481,0.2025316455696202,0.1818181818181818,0.2091503267973856,0.1196651249926819,0.0383541817429959,0.2099685675797036,0.2603706972621631,1.0,1.0,0.499171677121977,0.0004543059114285,0.7670682730923805,0.0,0.0348837209302325,0.0198757763975155,0.0152631902217308,0.0157790927021696,0.0106100795755968,0.0021613832853025,0.0005657977780847,0.0152631902217308,0.0158378780850362,0.8314511354851714,2.8883243405810414e-08,5.767940219351566e-10,5.99847216257009e-10,0.0006217068911198,0.8357117588138585,1.0,4.4045713257223624e-20,1.0,0.0046189376621922,0.7402530826954727,0.0326295585412667,3.0340933872207675e-08,0.0613636363636363,0.3499999999999998,0.0160532497805945,0.9304511183120554,0.977330887641788,0.9614302382264308,0.0221873890222614,0.5067737806908447,0.088050314203508,1.192787461288,1.011495153257285,0.4060458839316336
1,9,0.5067060439526762,0.8443273508937316,0.8984252727831218,0.0253623189869093,0.6214110291950624,0.0240000005606579,0.0448133193003111,0.0393762665539827,0.0296929770870442,0.0680024209983822,0.0306263018341406,0.0440713723777507,0.0564721667752781,0.0697820138946401,0.0448133193003111,0.0393762665539827,0.0296929770870444,0.0680024209983822,0.0306263018341408,0.0440713723777506,0.0564721667752781,0.0697820138946399,0.0117647060978638,1.0,0.0,0.9999999988966328,7.569785103735731e-10,0.0014727540628041,7.477276073184148e-07,4.6834398860382334e-08,5.603607365303411e-10,6.9719166098369876e-09,1.2149790045840591e-09,2.7935592831950844e-11,4.6239340239962925e-11,0.0,0.0,1.0,0.1948771201001173,0.2434492845871216,0.0079429391327652,0.0,0.0129198967245797,0.5333333333333333,0.48,0.4848484848484848,0.1161483701760959,0.2941176470588236,0.2869352869352869,0.3111111111111111,0.2753623188405797,0.2876712328767123,0.187027027027027,0.1571612512307808,0.1677078685110813,0.2278481012658228,0.1818181818181818,0.2810457516339869,0.1376968561559628,0.0303456356180433,0.1194571670907548,0.2200647249202845,1.0,1.0,0.499171677121977,0.0004945891942152,0.7670682730923805,0.0,0.0232558139534883,0.0161490683229813,0.0143265155702966,0.0157790927021696,0.0106100795755968,0.0014409221902017,0.0018851808098841,0.0143265155702966,0.0171057133071835,0.8224601595655998,2.717315937845923e-08,1.0478856385919963e-09,5.509038793381527e-10,0.000167794060707,0.8269480591910503,1.0,2.371692252312041e-20,1.0,0.0092378753915992,0.7918337744867356,0.0326295585412667,3.294601446780925e-08,0.0659090909090908,0.3499999999999998,0.0254502740924345,0.9695868343956184,0.9765636920399938,0.9236020943773924,0.035839160896009,0.4862223479173805,0.0408805029086555,1.1741226048319606,1.0041035539306955,0.3848884637975867
1,10,0.4784169985928188,0.858536793599682,0.8371989965130983,0.0217391304095687,0.5628582958602629,0.0240000002114099,0.0773831809803826,0.039292885098884,0.0468724918766259,0.0865572455910057,0.0561419750444812,0.0496916757247957,0.0859908911410214,0.1010305233827715,0.0773831809803825,0.0392928850988841,0.0468724918766259,0.0865572455910055,0.0561419750444812,0.0496916757247958,0.0859908911410214,0.1010305233827717,0.0176470587187971,1.0,0.0,0.9999999988966328,7.569785103735733e-10,0.0063819342340507,5.619990562569982e-07,4.265378524452877e-08,5.182666538257709e-10,6.506671887088279e-09,1.1227169025380268e-09,2.5122526919751368e-11,4.163389907606962e-11,0.0,0.0,1.0,0.2101073035678766,0.239817684298202,0.0073227074073665,0.0,0.0077519382753989,0.5666666666666665,0.56,0.3636363636363636,0.0988937311431445,0.4424122590212556,0.4449472096530918,0.3777777777777777,0.3333333333333334,0.3013698630136986,0.1947809878844361,0.1855097867367806,0.2018789443488238,0.2658227848101265,0.2402597402597402,0.3006535947712418,0.1191016333938294,0.0338312829525483,0.178117048346056,0.1712268313879352,1.0,1.0,0.499171677121977,0.0004462293618919,0.0,0.0004462293618919,0.0348837209302325,0.0198757763975155,0.0153092561881948,0.0157790927021696,0.0106100795755968,0.0021613832853025,0.0011652985122424,0.0153092561881948,0.0157775049804747,0.7424157481909839,2.984433856041384e-08,2.0494180833333117e-10,5.743627621187894e-10,0.0021782697491808,0.7489270318802512,1.0,2.371692252312041e-20,1.0,0.0161662818512814,0.7449258272610808,0.0326295585412667,2.7891143890943004e-08,0.0568181818181817,0.375,0.0387627251552927,0.9863704561502376,0.9976722415507416,0.9888869274576368,0.0025640160075937,0.4675238047170889,0.0408805029086555,0.9310237210978214,0.9174467418354167,0.3954612997731502
1,11,0.4547396138975829,0.8687162955578308,0.9063526911110912,0.0144927537821267,0.7080382969328216,0.0080000003809113,0.1244274672851393,0.0795022944251261,0.1064438721597869,0.1318228914735599,0.110830414185309,0.0757309040517093,0.1267330312056029,0.1171919647513579,0.1244274672851394,0.0795022944251262,0.1064438721597869,0.1318228914735596,0.110830414185309,0.0757309040517094,0.1267330312056026,0.1171919647513578,0.0205882352432638,1.0,0.0,0.9999999988966328,7.569785103735731e-10,0.0039273441484277,9.916339395339191e-07,4.9218464345230387e-08,5.769652843049738e-10,7.354839119140369e-09,1.2445625276824734e-09,2.8251511454850013e-11,4.3078363145953576e-11,0.0,0.0,1.0,0.1893388715750867,0.2266737252875107,0.0065575783275667,0.0,0.0077519380497891,0.5,0.3999999999999999,0.3333333333333332,0.1380042462845011,0.4201680672268908,0.3525641025641025,0.3999999999999999,0.3623188405797102,0.315068493150685,0.1909328683522232,0.1893378464142162,0.2122282232377786,0.2278481012658228,0.2142857142857142,0.2549019607843137,0.1132788868723533,0.0345064083329761,0.196276298640849,0.2897911150342689,1.0,1.0,0.499171677121977,0.0009747728779193,0.7670682730923805,0.0,0.0232558139534883,0.0149068322981366,0.0119464406363245,0.0118343195266272,0.0079575596816976,0.0014409221902017,0.0013320980291267,0.0119464406363245,0.0079088768586197,0.799175912357258,3.6437408356118745e-08,4.1966600134347825e-11,5.997283334220227e-10,0.0122476380870035,0.8042523974183468,1.0,3.049318610115481e-20,1.0,0.0046189378638342,0.7359586047825357,0.0287907869481765,3.8750585105135494e-08,0.0659090909090908,0.4624999999999999,0.01370399371403,0.8362480260466973,0.9157499933344172,0.7512451070079267,0.1198129839779428,0.4033233309318598,0.0754716978887211,1.2532610459876432,1.027968792953799,0.3986366726301465
1,12,0.4538224456972042,0.877754397724981,0.7430092400165251,0.0181159420431231,0.640705449093413,0.0200000002537883,0.131129184496714,0.0468650618657469,0.0762590247817904,0.0882002819454998,0.1474030868655155,0.0632290548472394,0.0735485634233237,0.0904897242443132,0.1311291844967139,0.0468650618657469,0.0762590247817905,0.0882002819454996,0.1474030868655155,0.0632290548472392,0.0735485634233233,0.0904897242443131,0.0147058822799304,1.0,0.0,0.9999999988966328,7.569785103735731e-10,0.0098183603424933,1.0346852900202875e-06,4.890811186638749e-08,5.718621065660608e-10,7.214482203563151e-09,1.2282288453784516e-09,2.8386042862993828e-11,4.489579164793685e-11,0.0,0.0,1.0,0.2557978539308585,0.2307240704241776,0.0068766792040749,0.0,0.01550387594917,0.4,0.2799999999999999,0.3636363636363636,0.1565817409766454,0.2941176470588236,0.233785822021116,0.3666666666666666,0.2463768115942029,0.4246575342465754,0.2573443008225617,0.1285027358646991,0.0729946814284163,0.1962025316455696,0.1623376623376623,0.2156862745098039,0.131578947368421,0.0355008787346221,0.1645801526717557,0.3153868785029372,1.0,1.0,0.499171677121977,0.0005487789667987,0.8030245983935858,0.0001882530120481,0.0232558139534883,0.0149068322981366,0.0114550703273754,0.0118343195266272,0.0079575596816976,0.0007204610951008,0.0,0.0114550703273754,0.007888752489066,0.8123084076835579,4.212720871239658e-08,4.3462177570158817e-10,6.152912490128913e-10,0.0009532064066175,0.8170529260113659,1.0,1.0164395367051604e-19,1.0,0.004618937729407,0.74070434881446,0.0364683301343569,3.294601446780925e-08,0.0659090909090908,0.2375,0.1409553641648078,0.7654056569065966,0.9405831589299556,0.7947648735974782,0.0922941092950365,0.4954614718831268,0.0283018864108246,1.2115981325407514,1.0302766529837333,0.4064113171621116
